gameId,gameDuration,gameMode,gameVersion
4225120044,1442,CLASSIC,10.5.312.392
4222869909,898,CLASSIC,10.5.312.392
4222874804,1555,CLASSIC,10.5.312.392
4222632155,1566,CLASSIC,10.5.312.392
4218308623,1133,CLASSIC,10.5.312.392
4218352088,1209,CLASSIC,10.5.312.392
4218285715,1111,CLASSIC,10.5.312.392
4217358595,1169,CLASSIC,10.5.312.392
4252898377,1497,ARAM,10.6.314.4405
4252897287,744,ARAM,10.6.314.4405
4252905271,1244,ARAM,10.6.314.4405
4252903820,760,ARAM,10.6.314.4405
4252900463,1601,ARAM,10.6.314.4405
4252332369,1147,ARAM,10.6.314.4405
4252294125,1203,ARAM,10.6.314.4405
4252167270,1016,ARAM,10.6.314.4405
4251869530,1288,ARAM,10.6.314.4405
4251046796,1562,ONEFORALL,10.6.314.4405
4249408818,865,ARAM,10.6.314.4405
4249193199,1702,CLASSIC,10.6.314.4405
4247382616,899,ARAM,10.6.314.4405
4247390888,653,ARAM,10.6.314.4405
4246838972,1178,ARAM,10.6.314.4405
4246852104,1245,ARAM,10.6.314.4405
4246253497,1831,CLASSIC,10.6.314.4405
4246196928,1191,CLASSIC,10.6.314.4405
4246062822,2678,CLASSIC,10.6.314.4405
4244201154,1509,CLASSIC,10.6.313.8894
4244111032,2027,CLASSIC,10.6.313.8894
4243919672,1925,CLASSIC,10.6.313.8894
4242018912,2574,CLASSIC,10.6.313.8894
4241680974,1287,CLASSIC,10.6.313.8894
4241553872,1520,ARAM,10.6.313.8894
4241463884,1257,ARAM,10.6.313.8894
4241387236,1136,ARAM,10.6.313.8894
4241400637,1154,ARAM,10.6.313.8894
4236498820,967,CLASSIC,10.6.313.8894
4236535459,2342,CLASSIC,10.6.313.8894
4236475192,1215,CLASSIC,10.6.313.8894
4236502920,1321,CLASSIC,10.6.313.8894
4236511195,1679,CLASSIC,10.6.313.8894
4236369765,1699,CLASSIC,10.6.313.8894
4236357998,1263,CLASSIC,10.6.313.8894
4236354545,1833,CLASSIC,10.6.313.8894
4231491552,1648,CLASSIC,10.6.313.8894
4231435606,972,CLASSIC,10.6.313.8894
4231431290,1028,CLASSIC,10.6.313.8894
4231248525,948,CLASSIC,10.6.313.8894
4230240341,1661,CLASSIC,10.6.313.2784
4229929790,1835,CLASSIC,10.6.313.2784
4229904109,1035,ARAM,10.6.313.2784
4227345796,1938,CLASSIC,10.6.313.2784
4227246161,887,ARAM,10.6.313.2784
4227261817,1264,ARAM,10.6.313.2784
4226428452,1106,ARAM,10.6.313.2784
4226423875,1545,ARAM,10.6.313.2784
4226258889,1789,ARAM,10.6.313.2784
4226245811,738,ARAM,10.6.313.2784
4225346926,1947,CLASSIC,10.6.313.2784
4225614417,1434,CLASSIC,10.6.313.2784
4223239957,1327,CLASSIC,10.5.312.392
4223187511,1306,CLASSIC,10.5.312.392
4223251519,2517,CLASSIC,10.5.312.392
4223099366,1386,CLASSIC,10.5.312.392
4223087409,1666,CLASSIC,10.5.312.392
4222761043,1021,ARAM,10.5.312.392
4222622343,1224,ARAM,10.5.312.392
4220585625,1702,CLASSIC,10.5.312.392
4218639926,1812,CLASSIC,10.5.312.392
4217282183,1245,ARAM,10.5.312.392
4217247769,918,ARAM,10.5.312.392
4217202086,1545,ARAM,10.5.312.392
4217138778,829,ARAM,10.5.312.392
4217144081,1040,ARAM,10.5.312.392
4217059789,1015,ARAM,10.5.312.392
4217086080,789,ARAM,10.5.312.392
4217041906,937,ARAM,10.5.312.392
4216927074,1171,ARAM,10.5.312.392
4216168379,1102,CLASSIC,10.5.312.392
4216117670,1542,CLASSIC,10.5.312.392
4213998797,1112,ARAM,10.5.312.392
4213856295,1233,CLASSIC,10.5.312.392
4213832755,1790,CLASSIC,10.5.312.392
4213558616,1266,CLASSIC,10.5.312.392
4213524624,1049,CLASSIC,10.5.312.392
4213468801,1375,CLASSIC,10.5.312.392
4211919161,1827,CLASSIC,10.5.312.392
4211866674,1209,CLASSIC,10.5.312.392
4211933406,1260,CLASSIC,10.5.312.392
4211852224,938,CLASSIC,10.5.312.392
4211836474,1747,CLASSIC,10.5.312.392
4211785681,1323,CLASSIC,10.5.312.392
4211794522,1223,CLASSIC,10.5.312.392
4211831145,913,ARAM,10.5.312.392
4211790373,1318,ARAM,10.5.312.392
4211592776,1641,CLASSIC,10.5.312.392
4249787267,1224,CLASSIC,10.6.314.4405
4247155943,1149,CLASSIC,10.6.314.4405
4247093070,1666,CLASSIC,10.6.314.4405
4244548725,1599,CLASSIC,10.6.313.8894
4244474852,1144,CLASSIC,10.6.313.8894
4239581864,1818,CLASSIC,10.6.313.8894
4227447362,1201,CLASSIC,10.6.313.2784
4221071245,1464,CLASSIC,10.5.312.392
4220999261,685,CLASSIC,10.5.312.392
4221027051,852,CLASSIC,10.5.312.392
4221014084,1762,CLASSIC,10.5.312.392
4220889586,1607,CLASSIC,10.5.312.392
4220923794,1404,CLASSIC,10.5.312.392
4220785075,1545,CLASSIC,10.5.312.392
4214046559,2107,CLASSIC,10.5.312.392
4199964766,1350,CLASSIC,10.5.311.166
4199990717,2247,CLASSIC,10.5.311.166
4199917306,1466,CLASSIC,10.5.311.166
4199935006,191,CLASSIC,10.5.311.166
4199901055,1382,CLASSIC,10.5.311.166
4195234788,1902,CLASSIC,10.5.311.166
4195049568,1557,CLASSIC,10.5.311.166
4194958827,1610,CLASSIC,10.5.311.166
4192925064,1588,CLASSIC,10.4.308.9400
4190436796,1478,CLASSIC,10.4.308.9400
4190339231,1839,CLASSIC,10.4.308.9400
4190196791,2031,CLASSIC,10.4.308.9400
4186349636,995,CLASSIC,10.4.308.9400
4186314126,1767,CLASSIC,10.4.308.9400
4186215579,1267,CLASSIC,10.4.308.9400
4177055001,1905,CLASSIC,10.4.308.9400
4161486783,1707,CLASSIC,10.3.307.7898
4161521062,1782,CLASSIC,10.3.307.7898
4161460656,1603,CLASSIC,10.3.307.7898
4161381646,2114,CLASSIC,10.3.307.7898
4161305472,1552,CLASSIC,10.3.307.7898
4161278287,721,CLASSIC,10.3.307.7898
4152748403,1804,CLASSIC,10.3.307.7898
4150747927,1500,CLASSIC,10.3.307.7898
4150697554,1900,CLASSIC,10.3.307.7898
4150683091,2070,CLASSIC,10.3.307.7898
4150628147,1513,CLASSIC,10.3.307.7898
4148820755,1473,CLASSIC,10.3.307.7898
4148659168,1823,CLASSIC,10.3.307.7898
4148666330,1146,CLASSIC,10.3.307.7898
4148626821,1053,CLASSIC,10.3.307.7898
4148671746,1516,CLASSIC,10.3.307.7898
4148558108,1837,CLASSIC,10.3.307.7898
4144308763,1707,CLASSIC,10.3.307.1028
4144342015,1323,CLASSIC,10.3.307.1028
4142523736,2038,CLASSIC,10.3.307.1028
4142459866,1247,CLASSIC,10.3.307.1028
4137841304,680,URF,10.3.307.1028
4137789176,1028,URF,10.3.307.1028
4135734738,917,CLASSIC,10.3.307.1028
4135712545,1524,CLASSIC,10.3.307.1028
4135647884,1824,CLASSIC,10.3.307.1028
4135643066,2133,CLASSIC,10.3.307.1028
4133816797,2053,CLASSIC,10.3.307.1028
4133804358,1313,CLASSIC,10.3.307.1028
4133780305,1275,CLASSIC,10.3.307.1028
4133687040,1776,CLASSIC,10.3.307.1028
4133712765,1390,CLASSIC,10.3.307.1028
4133618449,1462,CLASSIC,10.3.307.1028
4131488607,1818,CLASSIC,10.2.305.4739
4131397926,1716,CLASSIC,10.2.305.4739
4131461213,1424,CLASSIC,10.2.305.4739
4131390510,924,CLASSIC,10.2.305.4739
4131301969,960,CLASSIC,10.2.305.4739
4131169476,1303,CLASSIC,10.2.305.4739
4131128369,1830,CLASSIC,10.2.305.4739
4127621675,1939,CLASSIC,10.2.305.4739
4127567143,1982,CLASSIC,10.2.305.4739
4124822567,1853,CLASSIC,10.2.305.4739
4124639961,1651,CLASSIC,10.2.305.4739
4123081657,1293,CLASSIC,10.2.305.4739
4123025784,1567,CLASSIC,10.2.305.4739
4122981363,1926,CLASSIC,10.2.305.4739
4122774688,1938,CLASSIC,10.2.305.4739
4118806257,1954,CLASSIC,10.2.305.4739
4118736143,1751,CLASSIC,10.2.305.4739
4109968525,1036,URF,10.2.305.4739
4102991283,1357,CLASSIC,10.1.303.9385
4102893438,1377,CLASSIC,10.1.303.9385
4101223751,931,CLASSIC,10.1.303.9385
4101180850,1254,CLASSIC,10.1.303.9385
4094553611,1296,CLASSIC,10.1.303.9385
4094536035,1977,CLASSIC,10.1.303.9385
4094532236,915,CLASSIC,10.1.303.9385
4094435018,1138,CLASSIC,10.1.303.9385
4094340143,1406,CLASSIC,10.1.303.9385
4092119812,1747,CLASSIC,10.1.303.9385
4092124968,1606,CLASSIC,10.1.303.9385
4092140057,1034,CLASSIC,10.1.303.9385
4256817095,1214,CLASSIC,10.6.314.4405
4256496579,1900,CLASSIC,10.6.314.4405
4254925708,1732,CLASSIC,10.6.314.4405
4254738612,1211,CLASSIC,10.6.314.4405
4254732778,914,CLASSIC,10.6.314.4405
4253774075,1457,CLASSIC,10.6.314.4405
4253298603,1879,CLASSIC,10.6.314.4405
4253192535,1037,CLASSIC,10.6.314.4405
4253038889,1523,CLASSIC,10.6.314.4405
4251435355,1328,CLASSIC,10.6.314.4405
4250947974,1504,CLASSIC,10.6.314.4405
4250731222,1278,CLASSIC,10.6.314.4405
4250505721,1976,CLASSIC,10.6.314.4405
4250357012,799,CLASSIC,10.6.314.4405
4250283957,2338,CLASSIC,10.6.314.4405
4250240762,1518,CLASSIC,10.6.314.4405
4249979400,694,CLASSIC,10.6.314.4405
4249977920,1234,CLASSIC,10.6.314.4405
4247972298,1820,CLASSIC,10.6.314.4405
4247855280,916,CLASSIC,10.6.314.4405
4247789137,2016,CLASSIC,10.6.314.4405
4247756800,768,CLASSIC,10.6.314.4405
4247761864,1588,CLASSIC,10.6.314.4405
4247706455,1560,CLASSIC,10.6.314.4405
4247554689,1958,CLASSIC,10.6.314.4405
4247530797,1911,CLASSIC,10.6.314.4405
4247528206,1328,CLASSIC,10.6.314.4405
4247477006,1182,CLASSIC,10.6.314.4405
4246156926,1483,CLASSIC,10.6.314.4405
4245582760,2017,CLASSIC,10.6.314.4405
4245336228,1604,CLASSIC,10.6.314.4405
4245277553,1500,CLASSIC,10.6.314.4405
4245260909,2058,CLASSIC,10.6.313.8894
4244856166,1247,CLASSIC,10.6.313.8894
4244992058,2069,CLASSIC,10.6.313.8894
4244634928,2039,CLASSIC,10.6.313.8894
4244504360,2035,CLASSIC,10.6.313.8894
4244369466,1515,CLASSIC,10.6.313.8894
4242121948,1666,CLASSIC,10.6.313.8894
4242029337,1255,CLASSIC,10.6.313.8894
4240466958,1431,CLASSIC,10.6.313.8894
4240389788,1259,CLASSIC,10.6.313.8894
4240242769,690,CLASSIC,10.6.313.8894
4240150563,1472,CLASSIC,10.6.313.8894
4257002351,926,CLASSIC,10.6.314.4405
4252773033,1028,CLASSIC,10.6.314.4405
4252726619,1385,CLASSIC,10.6.314.4405
4245781155,1120,CLASSIC,10.6.314.4405
4245617178,753,CLASSIC,10.6.314.4405
4245581208,1537,CLASSIC,10.6.314.4405
4245484543,1339,CLASSIC,10.6.314.4405
4245423958,1469,CLASSIC,10.6.314.4405
4225867529,1299,CLASSIC,10.6.313.2784
4225749478,2286,CLASSIC,10.6.313.2784
4222362617,1302,CLASSIC,10.5.312.392
4221899446,1724,CLASSIC,10.5.312.392
4221864981,1077,CLASSIC,10.5.312.392
4221476927,1713,CLASSIC,10.5.312.392
4219460597,1738,CLASSIC,10.5.312.392
4212393421,1849,CLASSIC,10.5.312.392
4211188535,1109,CLASSIC,10.5.312.392
4210738478,1461,CLASSIC,10.5.312.392
4210627552,1684,CLASSIC,10.5.312.392
4195656855,1752,CLASSIC,10.5.311.166
4191587668,1936,CLASSIC,10.4.308.9400
4191572619,1422,CLASSIC,10.4.308.9400
4191485634,1750,CLASSIC,10.4.308.9400
4191398908,2012,CLASSIC,10.4.308.9400
4191413567,1667,CLASSIC,10.4.308.9400
4189949312,1196,CLASSIC,10.4.308.9400
4189931412,1341,CLASSIC,10.4.308.9400
4189459401,1361,CLASSIC,10.4.308.9400
4189462945,1321,CLASSIC,10.4.308.9400
4189356057,1461,CLASSIC,10.4.308.9400
4189015056,1852,CLASSIC,10.4.308.9400
4189031419,2199,CLASSIC,10.4.308.9400
4186609756,1360,CLASSIC,10.4.308.9400
4186610073,1780,CLASSIC,10.4.308.9400
4186587005,818,CLASSIC,10.4.308.9400
4186526687,1223,CLASSIC,10.4.308.9400
4186553171,2258,CLASSIC,10.4.308.9400
4186018194,1526,CLASSIC,10.4.308.9400
4185889889,1652,CLASSIC,10.4.308.9400
4185802687,1895,CLASSIC,10.4.308.9400
4185713267,727,CLASSIC,10.4.308.9400
4183945897,1717,CLASSIC,10.4.308.9400
4183943826,919,CLASSIC,10.4.308.9400
4182259729,2316,CLASSIC,10.4.308.9400
4182222099,1010,CLASSIC,10.4.308.9400
4182153396,1480,CLASSIC,10.4.308.9400
4181859304,2305,CLASSIC,10.4.308.9400
4180591696,920,CLASSIC,10.4.308.9400
4180506313,958,CLASSIC,10.4.308.9400
4179700020,1475,CLASSIC,10.4.308.9400
4179685126,763,CLASSIC,10.4.308.9400
4179544972,1583,CLASSIC,10.4.308.9400
4179562409,1062,CLASSIC,10.4.308.9400
4179499344,1148,CLASSIC,10.4.308.9400
4173223531,1688,CLASSIC,10.4.308.9400
4173149458,954,CLASSIC,10.4.308.9400
4173084153,1743,CLASSIC,10.4.308.9400
4173046703,2110,CLASSIC,10.4.308.9400
4173061155,2013,CLASSIC,10.4.308.9400
4172885895,1084,CLASSIC,10.4.308.9400
4172843268,2047,CLASSIC,10.4.308.9400
4172830583,1739,CLASSIC,10.4.308.9400
4172627880,945,CLASSIC,10.4.308.9400
4172626635,959,CLASSIC,10.4.308.9400
4171720843,1559,CLASSIC,10.4.308.9400
4171471135,1837,CLASSIC,10.4.308.9400
4171283801,1600,CLASSIC,10.4.308.9400
4170771689,1646,CLASSIC,10.4.308.9400
4170656151,1338,CLASSIC,10.4.308.9400
4170661461,1095,CLASSIC,10.4.308.9400
4170613993,1306,CLASSIC,10.4.308.9400
4170571056,1383,CLASSIC,10.4.308.9400
4170438326,1446,CLASSIC,10.4.308.9400
4170426304,1507,CLASSIC,10.4.308.9400
4169638358,2842,CLASSIC,10.4.308.9400
4169618165,1707,CLASSIC,10.4.308.9400
4168109704,1485,CLASSIC,10.4.308.9400
4168057436,1870,CLASSIC,10.4.308.9400
4165473490,1426,CLASSIC,10.4.308.9400
4165375446,1807,CLASSIC,10.4.308.9400
4165347605,1490,CLASSIC,10.4.308.9400
4165350470,1227,CLASSIC,10.4.308.9400
4164266248,192,CLASSIC,10.4.308.9400
4164208760,1925,CLASSIC,10.4.308.9400
4164204780,1156,CLASSIC,10.4.308.9400
4164223404,195,CLASSIC,10.4.308.9400
4164231127,652,CLASSIC,10.4.308.9400
4164165986,1363,CLASSIC,10.4.308.9400
4163079669,1941,CLASSIC,10.3.307.7898
4162994914,1659,CLASSIC,10.3.307.7898
4162878590,1114,CLASSIC,10.3.307.7898
4162827064,1040,CLASSIC,10.3.307.7898
4162774720,2014,CLASSIC,10.3.307.7898
4162268498,1660,CLASSIC,10.3.307.7898
4162282022,1693,CLASSIC,10.3.307.7898
4257012280,968,ONEFORALL,10.6.314.4405
4256828099,1325,ONEFORALL,10.6.314.4405
4256616379,917,CLASSIC,10.6.314.4405
4252983407,1271,CLASSIC,10.6.314.4405
4252140009,947,CLASSIC,10.6.314.4405
4247690398,2104,CLASSIC,10.6.314.4405
4247595743,1547,CLASSIC,10.6.314.4405
4247426169,1505,CLASSIC,10.6.314.4405
4247402498,1634,CLASSIC,10.6.314.4405
4247306763,1129,CLASSIC,10.6.314.4405
4247018539,968,CLASSIC,10.6.314.4405
4247021042,1283,CLASSIC,10.6.314.4405
4245258647,1668,CLASSIC,10.6.313.8894
4245067961,1603,CLASSIC,10.6.313.8894
4244914794,1233,CLASSIC,10.6.313.8894
4244741184,1458,CLASSIC,10.6.313.8894
4244519286,1162,CLASSIC,10.6.313.8894
4244476363,1567,CLASSIC,10.6.313.8894
4244153638,925,CLASSIC,10.6.313.8894
4244015575,1068,CLASSIC,10.6.313.8894
4240387108,587,CLASSIC,10.6.313.8894
4239013092,603,CLASSIC,10.6.313.8894
4236876003,1355,CLASSIC,10.6.313.8894
4253789458,923,CLASSIC,10.6.314.4405
4250961962,1154,CLASSIC,10.6.314.4405
4245849354,1552,CLASSIC,10.6.314.4405
4245893453,1356,CLASSIC,10.6.314.4405
4245747034,1165,CLASSIC,10.6.314.4405
4245575036,1426,CLASSIC,10.6.314.4405
4244185347,737,CLASSIC,10.6.313.8894
4239905101,1113,CLASSIC,10.6.313.8894
4239685963,1871,CLASSIC,10.6.313.8894
4238443072,191,CLASSIC,10.6.313.8894
4235446851,2007,CLASSIC,10.6.313.8894
4226148803,859,ARAM,10.6.313.2784
4222678064,1435,CLASSIC,10.5.312.392
4219722449,792,ARAM,10.5.312.392
4219666352,1068,ARAM,10.5.312.392
4219670728,1043,ARAM,10.5.312.392
4214256481,1386,ARAM,10.5.312.392
4213599617,1148,ARAM,10.5.312.392
4213557339,966,ARAM,10.5.312.392
4211945770,965,CLASSIC,10.5.312.392
4211492647,1145,ARAM,10.5.312.392
4211418555,1081,ARAM,10.5.312.392
4210339469,1769,CLASSIC,10.5.312.392
4206786779,968,ARAM,10.5.311.166
4206770222,1368,ARAM,10.5.311.166
4206705853,746,ARAM,10.5.311.166
4206628962,1282,ARAM,10.5.311.166
4206592034,1307,ARAM,10.5.311.166
4206505200,1173,ARAM,10.5.311.166
4206468461,949,ARAM,10.5.311.166
4206383051,668,ARAM,10.5.311.166
4206185011,1189,ARAM,10.5.311.166
4205989560,1094,ARAM,10.5.311.166
4205580681,1268,CLASSIC,10.5.311.166
4205464893,1857,CLASSIC,10.5.311.166
4201002339,691,CLASSIC,10.5.311.166
4200062351,1899,CLASSIC,10.5.311.166
4200061022,1707,CLASSIC,10.5.311.166
4199967226,1306,CLASSIC,10.5.311.166
4198578576,1705,CLASSIC,10.5.311.166
4198562253,1218,CLASSIC,10.5.311.166
4198473292,1268,CLASSIC,10.5.311.166
4198413462,1408,CLASSIC,10.5.311.166
4198334865,1978,CLASSIC,10.5.311.166
4198188653,1641,CLASSIC,10.5.311.166
4198173612,1505,CLASSIC,10.5.311.166
4198093755,1648,CLASSIC,10.5.311.166
4198039385,1568,CLASSIC,10.5.311.166
4197282638,1496,CLASSIC,10.5.311.166
4197202297,2263,CLASSIC,10.5.311.166
4197130654,1467,CLASSIC,10.5.311.166
4196693851,2048,CLASSIC,10.5.311.166
4196614491,1758,CLASSIC,10.5.311.166
4196515576,1754,CLASSIC,10.5.311.166
4196551808,195,CLASSIC,10.5.311.166
4196166084,1200,CLASSIC,10.5.311.166
4195862819,1737,CLASSIC,10.5.311.166
4195797350,1387,CLASSIC,10.5.311.166
4195720701,1272,CLASSIC,10.5.311.166
4195657408,1709,CLASSIC,10.5.311.166
4195644379,1906,CLASSIC,10.5.311.166
4195607430,1960,CLASSIC,10.5.311.166
4195606017,724,CLASSIC,10.5.311.166
4194276913,2405,CLASSIC,10.5.311.166
4194149970,1303,CLASSIC,10.5.311.166
4194104536,1326,CLASSIC,10.5.311.166
4255474510,1847,CLASSIC,10.6.314.4405
4245338433,1441,CLASSIC,10.6.314.4405
4242376478,942,CLASSIC,10.6.313.8894
4241274186,1138,CLASSIC,10.6.313.8894
4239989640,1651,CLASSIC,10.6.313.8894
4240004599,827,CLASSIC,10.6.313.8894
4238600028,1518,CLASSIC,10.6.313.8894
4238235668,1178,CLASSIC,10.6.313.8894
4237075400,932,CLASSIC,10.6.313.8894
4236910982,1820,CLASSIC,10.6.313.8894
4228872187,1184,CLASSIC,10.6.313.2784
4228763688,1266,CLASSIC,10.6.313.2784
4228646313,1712,CLASSIC,10.6.313.2784
4228563217,2350,CLASSIC,10.6.313.2784
4228590818,191,CLASSIC,10.6.313.2784
4227279215,1381,CLASSIC,10.6.313.2784
4227244214,1438,CLASSIC,10.6.313.2784
4215283994,1215,CLASSIC,10.5.312.392
4213159511,1268,CLASSIC,10.5.312.392
4213058014,1190,CLASSIC,10.5.312.392
4212839204,2002,CLASSIC,10.5.312.392
4212433586,1474,CLASSIC,10.5.312.392
4212137200,1656,CLASSIC,10.5.312.392
4212201626,1266,CLASSIC,10.5.312.392
4210641524,2145,CLASSIC,10.5.312.392
4210431828,958,CLASSIC,10.5.312.392
4210064803,973,CLASSIC,10.5.312.392
4208775780,1343,CLASSIC,10.5.312.392
4208097764,1453,CLASSIC,10.5.312.392
4201565050,1107,CLASSIC,10.5.311.166
4201512521,1885,CLASSIC,10.5.311.166
4199842063,1960,CLASSIC,10.5.311.166
4199559576,1483,CLASSIC,10.5.311.166
4199479054,1259,CLASSIC,10.5.311.166
4199450278,1372,CLASSIC,10.5.311.166
4198712693,1379,CLASSIC,10.5.311.166
4198372205,1703,CLASSIC,10.5.311.166
4198290461,1800,CLASSIC,10.5.311.166
4198096474,1590,CLASSIC,10.5.311.166
4195110613,1478,CLASSIC,10.5.311.166
4194948352,2031,CLASSIC,10.5.311.166
4193026059,1480,CLASSIC,10.4.308.9400
4192926395,1597,CLASSIC,10.4.308.9400
4191441136,1586,CLASSIC,10.4.308.9400
4190665413,1673,CLASSIC,10.4.308.9400
4190103452,963,CLASSIC,10.4.308.9400
4190054507,1520,CLASSIC,10.4.308.9400
4189946769,1481,CLASSIC,10.4.308.9400
4189798914,1980,CLASSIC,10.4.308.9400
4189801863,1499,CLASSIC,10.4.308.9400
4189586143,962,CLASSIC,10.4.308.9400
4189400569,943,CLASSIC,10.4.308.9400
4189297316,1034,CLASSIC,10.4.308.9400
4189239464,1953,CLASSIC,10.4.308.9400
4189245368,922,CLASSIC,10.4.308.9400
4189232544,934,CLASSIC,10.4.308.9400
4189240906,193,CLASSIC,10.4.308.9400
4188728623,1978,CLASSIC,10.4.308.9400
4188639102,1988,CLASSIC,10.4.308.9400
4188614559,952,CLASSIC,10.4.308.9400
4188442155,1833,CLASSIC,10.4.308.9400
4251235144,1380,CLASSIC,10.6.314.4405
4240828751,1593,CLASSIC,10.6.313.8894
4240518172,2051,CLASSIC,10.6.313.8894
4240389187,1798,CLASSIC,10.6.313.8894
4229702699,1748,CLASSIC,10.6.313.2784
4227120613,917,CLASSIC,10.6.313.2784
4227024508,1019,CLASSIC,10.6.313.2784
4226917514,1114,CLASSIC,10.6.313.2784
4218366812,1513,CLASSIC,10.5.312.392
4218082418,1214,CLASSIC,10.5.312.392
4217472930,1134,CLASSIC,10.5.312.392
4217421547,1593,CLASSIC,10.5.312.392
4216992085,2148,CLASSIC,10.5.312.392
4216916593,959,CLASSIC,10.5.312.392
4216802517,2011,CLASSIC,10.5.312.392
4216005788,1740,CLASSIC,10.5.312.392
4216012169,1105,CLASSIC,10.5.312.392
4215596977,1447,CLASSIC,10.5.312.392
4215431887,1756,CLASSIC,10.5.312.392
4215332896,933,CLASSIC,10.5.312.392
4214477065,1241,CLASSIC,10.5.312.392
4214442745,1243,CLASSIC,10.5.312.392
4213976068,1864,CLASSIC,10.5.312.392
4213839668,1546,CLASSIC,10.5.312.392
4213835640,2108,CLASSIC,10.5.312.392
4213526499,851,CLASSIC,10.5.312.392
4213327999,1473,CLASSIC,10.5.312.392
4213370143,1143,CLASSIC,10.5.312.392
4213283485,961,CLASSIC,10.5.312.392
4213182061,1825,CLASSIC,10.5.312.392
4213063742,1429,CLASSIC,10.5.312.392
4213036319,916,CLASSIC,10.5.312.392
4212443174,1152,CLASSIC,10.5.312.392
4212173009,962,CLASSIC,10.5.312.392
4212118711,1289,CLASSIC,10.5.312.392
4211747902,1353,CLASSIC,10.5.312.392
4211744712,1911,CLASSIC,10.5.312.392
4211671019,1855,CLASSIC,10.5.312.392
4211628506,915,CLASSIC,10.5.312.392
4211624171,1907,CLASSIC,10.5.312.392
4211314073,1087,CLASSIC,10.5.312.392
4210835048,1842,CLASSIC,10.5.312.392
4210739868,921,CLASSIC,10.5.312.392
4210569111,2155,CLASSIC,10.5.312.392
4210571906,1513,CLASSIC,10.5.312.392
4210155745,918,CLASSIC,10.5.312.392
4210038184,2020,CLASSIC,10.5.312.392
4209383724,1285,CLASSIC,10.5.312.392
4208760335,2361,CLASSIC,10.5.312.392
4208556768,1890,CLASSIC,10.5.312.392
4208550656,962,CLASSIC,10.5.312.392
4208339743,1078,CLASSIC,10.5.312.392
4208284916,981,CLASSIC,10.5.312.392
4207645594,2007,CLASSIC,10.5.312.392
4207527765,1082,CLASSIC,10.5.312.392
4207438023,956,CLASSIC,10.5.312.392
4207112993,1345,CLASSIC,10.5.311.166
4206995242,1422,CLASSIC,10.5.311.166
4206706161,1541,CLASSIC,10.5.311.166
4206641441,1367,CLASSIC,10.5.311.166
4206551756,205,CLASSIC,10.5.311.166
4205651834,1141,CLASSIC,10.5.311.166
4205574941,1347,CLASSIC,10.5.311.166
4205428992,2902,CLASSIC,10.5.311.166
4205404417,1286,CLASSIC,10.5.311.166
4205061215,934,CLASSIC,10.5.311.166
4205020566,194,CLASSIC,10.5.311.166
4204813497,2318,CLASSIC,10.5.311.166
4204657338,1465,CLASSIC,10.5.311.166
4204508150,1444,CLASSIC,10.5.311.166
4204395587,2050,CLASSIC,10.5.311.166
4204365786,1706,CLASSIC,10.5.311.166
4204275229,1498,CLASSIC,10.5.311.166
4204150836,1767,CLASSIC,10.5.311.166
4204100077,1587,CLASSIC,10.5.311.166
4203990547,1594,CLASSIC,10.5.311.166
4203901291,1052,CLASSIC,10.5.311.166
4202517304,2071,CLASSIC,10.5.311.166
4202483309,1366,CLASSIC,10.5.311.166
4202405629,1617,CLASSIC,10.5.311.166
4202345814,961,CLASSIC,10.5.311.166
4255686822,2097,CLASSIC,10.6.314.4405
4254721273,2044,CLASSIC,10.6.314.4405
4253649704,913,CLASSIC,10.6.314.4405
4253592049,1351,CLASSIC,10.6.314.4405
4252177543,1994,CLASSIC,10.6.314.4405
4251846078,1630,CLASSIC,10.6.314.4405
4251507737,1334,CLASSIC,10.6.314.4405
4251398490,1486,CLASSIC,10.6.314.4405
4251243615,1371,CLASSIC,10.6.314.4405
4251021576,2230,CLASSIC,10.6.314.4405
4250867551,938,CLASSIC,10.6.314.4405
4250776169,1502,CLASSIC,10.6.314.4405
4250637062,1736,CLASSIC,10.6.314.4405
4249677252,2053,CLASSIC,10.6.314.4405
4249617317,2135,CLASSIC,10.6.314.4405
4249604938,199,CLASSIC,10.6.314.4405
4249376893,1469,CLASSIC,10.6.314.4405
4248848465,1690,CLASSIC,10.6.314.4405
4248772102,1032,CLASSIC,10.6.314.4405
4248682547,2155,CLASSIC,10.6.314.4405
4248478160,1761,CLASSIC,10.6.314.4405
4248066835,1691,CLASSIC,10.6.314.4405
4248032945,802,CLASSIC,10.6.314.4405
4248025966,783,CLASSIC,10.6.314.4405
4247942354,717,CLASSIC,10.6.314.4405
4247866144,1752,CLASSIC,10.6.314.4405
4247108658,1814,CLASSIC,10.6.314.4405
4247121207,1377,CLASSIC,10.6.314.4405
4246991399,898,CLASSIC,10.6.314.4405
4246903160,1185,CLASSIC,10.6.314.4405
4246396454,2523,CLASSIC,10.6.314.4405
4246242371,2168,CLASSIC,10.6.314.4405
4246213343,1444,CLASSIC,10.6.314.4405
4245508397,1727,CLASSIC,10.6.314.4405
4245422388,1459,CLASSIC,10.6.314.4405
4244511852,1153,CLASSIC,10.6.313.8894
4244355806,1539,CLASSIC,10.6.313.8894
4244183808,2224,CLASSIC,10.6.313.8894
4243863517,1202,CLASSIC,10.6.313.8894
4243763451,934,CLASSIC,10.6.313.8894
4243517668,1334,CLASSIC,10.6.313.8894
